,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.73,49,49,7.73
1,2,44,44,7.0,93,93,7.39
2,3,47,47,6.85,140,140,7.21
3,4,49,49,7.65,189,189,7.32
4,5,52,52,6.65,241,241,7.18
5,6,46,46,6.26,287,287,7.03
6,7,40,40,7.9,327,327,7.14
7,8,40,40,7.8,367,367,7.21
