,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.33,49,49,7.33
1,2,44,44,6.75,93,93,7.05
2,3,46,46,8.72,139,139,7.6
3,4,46,46,8.5,185,185,7.83
4,5,39,39,8.54,224,224,7.95
5,6,40,40,8.72,264,264,8.07
6,7,45,45,8.42,309,309,8.12
7,8,38,38,8.89,347,347,8.2
