,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,9.0,49,49,9.0
1,2,44,44,9.2,93,93,9.1
2,3,43,43,9.0,136,136,9.07
3,4,47,47,9.38,183,183,9.15
4,5,42,42,9.55,225,225,9.22
5,6,40,40,9.15,265,265,9.21
6,7,41,41,9.71,306,306,9.28
7,8,40,40,9.55,346,346,9.31
