,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.47,49,49,7.47
1,2,44,44,6.45,93,93,6.99
2,3,43,43,7.26,136,136,7.07
3,4,47,47,7.23,183,183,7.11
4,5,48,48,8.33,231,231,7.37
5,6,40,40,8.52,271,271,7.54
6,7,41,41,8.29,312,312,7.64
7,8,40,40,7.6,352,352,7.63
