,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.78,49,49,7.78
1,2,44,44,7.43,93,93,7.61
2,3,43,43,7.95,136,136,7.72
3,4,47,47,7.55,183,183,7.68
4,5,48,48,7.65,231,231,7.67
5,6,40,40,7.72,271,271,7.68
6,7,41,41,8.49,312,312,7.79
7,8,40,40,7.8,352,352,7.79
