Roll,semester,Year,sub_code,total_credits,credit_obtained,sub_type
1301EE15,1,2013,CH101,8,CD,CORE
1301EE15,1,2013,CH110,3,BB,CORE
1301EE15,1,2013,EE101,8,CC,CORE
1301EE15,1,2013,HS101,6,BB,CORE
1301EE15,1,2013,MA101,8,DD,CORE
1301EE15,1,2013,ME110,3,BB,CORE
1301EE15,1,2013,ME111,7,BC,CORE
1301EE15,1,2013,PH101,6,CD,CORE
1301EE15,2,2014,CH102,6,CC,CORE
1301EE15,2,2014,CS101,6,CD,CORE
1301EE15,2,2014,CS110,3,BB,CORE
1301EE15,2,2014,EE102,4,BC,CORE
1301EE15,2,2014,MA102,8,CD,CORE
1301EE15,2,2014,ME101,8,CC,CORE
1301EE15,2,2014,PH102,6,CC,CORE
1301EE15,2,2014,PH110,3,BC,CORE
1301EE15,3,2014,CS201,9,CD,CORE
1301EE15,3,2014,EE200,6,DD,CORE
1301EE15,3,2014,EE201,6,CD,CORE
1301EE15,3,2014,EE202,3,BC,CORE
1301EE15,3,2014,EE220,8,BC,CORE
1301EE15,3,2014,HS241,6,CC,HS Elective
1301EE15,3,2014,MA201,8,CD,CORE
1301EE15,4,2015,EE203,6,CD,CORE
1301EE15,4,2015,EE204,3,CC,CORE
1301EE15,4,2015,EE230,8,BC,CORE
1301EE15,4,2015,EE280,6,CD,CORE
1301EE15,4,2015,EE281,3,AB,CORE
1301EE15,4,2015,HS232,6,DD,HS Elective
1301EE15,4,2015,MA225,8,DD,CORE
1301EE15,4,2015,MA231,6,CC,Science Elective
1301EE15,5,2015,EE310,6,BC,CORE
1301EE15,5,2015,EE311,3,BB,CORE
1301EE15,5,2015,EE320,6,CC,CORE
1301EE15,5,2015,EE331,3,BC,CORE
1301EE15,5,2015,EE350,6,CD,CORE
1301EE15,5,2015,EE370,6,CD,CORE
1301EE15,5,2015,EE371,3,AB,CORE
1301EE15,5,2015,EE380,6,CD,CORE
1301EE15,6,2016,EE304,4,BC,CORE
1301EE15,6,2016,EE321,3,CC,CORE
1301EE15,6,2016,EE322,6,DD,CORE
1301EE15,6,2016,EE340,6,CC,CORE
1301EE15,6,2016,EE351,6,DD,CORE
1301EE15,6,2016,EE360,6,CD,CORE
1301EE15,6,2016,EE361,3,BC,CORE
1301EE15,6,2016,HS311,6,CC,HSS Electives
1301EE15,7,2016,EE400,2,AB,CORE
1301EE15,7,2016,EE480,6,DD,CORE
1301EE15,7,2016,EE481,6,DD,CORE
1301EE15,7,2016,EE482,3,BC,CORE
1301EE15,7,2016,EE498,10,BC,CORE
1301EE15,7,2016,EE520,6,DD,Department Elective - II
1301EE15,7,2016,EE537,6,CD,Department Elective - I
1301EE15,7,2016,PH401,6,BB,Open Elective - I
1301EE15,8,2017,EE494,16,CC,CORE
1301EE15,8,2017,EE508,6,CC,Department Elective - III
1301EE15,8,2017,EE521,6,DD,Department Elective - IV
1301EE15,8,2017,EE525,6,CD,Open Elective - II
1301EE15,8,2017,HS441,6,CD,HS Elective
