,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.08,49,49,8.08
1,2,44,44,8.09,93,93,8.09
2,3,47,47,8.43,140,140,8.2
3,4,49,49,7.76,189,189,8.08
4,5,46,46,9.09,235,235,8.28
5,6,46,46,8.65,281,281,8.34
6,7,40,40,8.45,321,321,8.36
7,8,40,40,8.25,361,361,8.34
