,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.86,49,49,7.86
1,2,44,44,8.07,93,93,7.96
2,3,43,43,7.86,136,136,7.93
3,4,47,47,7.3,183,183,7.77
