,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.12,49,49,7.12
1,2,44,44,8.39,93,93,7.72
2,3,47,47,7.19,140,140,7.54
3,4,49,49,8.45,189,189,7.78
4,5,46,46,6.48,235,235,7.52
5,6,46,46,6.57,281,281,7.37
6,7,40,40,6.95,321,321,7.31
7,8,40,40,6.6,361,361,7.24
