,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.47,49,49,6.47
1,2,44,44,6.39,93,93,6.43
2,3,43,43,5.86,136,136,6.25
3,4,47,47,6.64,183,183,6.35
4,5,48,48,7.6,231,231,6.61
5,6,40,40,6.08,271,271,6.53
6,7,41,41,6.8,312,312,6.57
7,8,40,40,6.65,352,352,6.58
