,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.29,49,49,8.29
1,2,44,44,7.98,93,93,8.14
2,3,43,43,7.58,136,136,7.96
3,4,47,47,8.06,183,183,7.99
4,5,42,42,6.9,225,225,7.79
5,6,40,40,7.7,265,265,7.77
6,7,41,41,7.56,306,306,7.75
7,8,40,40,8.65,346,346,7.85
