,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.16,49,49,7.16
1,2,44,44,6.34,93,93,6.77
2,3,43,43,7.23,136,136,6.92
3,4,47,47,7.36,183,183,7.03
4,5,42,42,7.5,225,225,7.12
5,6,40,40,7.72,265,265,7.21
6,7,41,41,7.95,306,306,7.31
7,8,40,40,8.7,346,346,7.47
