,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.51,49,49,7.51
1,2,44,44,7.25,93,93,7.39
2,3,46,46,7.65,139,139,7.47
3,4,46,46,7.74,185,185,7.54
4,5,39,39,8.54,224,224,7.71
5,6,40,40,8.35,264,264,7.81
6,7,45,45,8.29,309,309,7.88
7,8,38,38,8.32,347,347,7.93
