,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.49,49,49,7.49
1,2,44,44,7.25,93,93,7.38
2,3,47,47,7.15,140,140,7.3
3,4,49,49,7.47,189,189,7.34
4,5,46,46,6.61,235,235,7.2
5,6,46,46,7.74,281,281,7.29
6,7,40,40,8.9,321,321,7.49
7,8,40,40,8.4,361,361,7.59
