,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,10,10,8.4,10,10,8.4
1,2,6,6,10.0,16,16,9.0
2,3,0,0,,16,16,9.0
3,4,6,6,6.0,22,22,8.18
