,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.06,49,49,7.06
1,2,44,44,5.64,93,93,6.39
2,3,46,46,6.67,139,139,6.48
3,4,46,46,7.7,185,185,6.78
4,5,39,39,8.0,224,224,7.0
5,6,40,40,8.12,264,264,7.17
6,7,45,45,8.67,309,309,7.39
7,8,38,38,8.26,347,347,7.48
