,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,5.33,49,49,5.33
1,2,44,44,6.32,93,93,5.8
2,3,46,46,5.98,139,139,5.86
3,4,46,46,6.59,185,185,6.04
4,5,39,39,5.77,224,224,5.99
5,6,40,40,5.48,264,264,5.91
6,7,45,45,7.16,309,309,6.09
7,8,38,38,7.05,347,347,6.2
