,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.67,49,49,6.67
1,2,44,44,7.32,93,93,6.98
2,3,46,46,7.24,139,139,7.06
3,4,46,46,7.3,185,185,7.12
4,5,39,39,8.15,224,224,7.3
5,6,40,40,7.8,264,264,7.38
6,7,45,45,9.16,309,309,7.64
7,8,38,38,8.68,347,347,7.75
