,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.51,49,49,7.51
1,2,44,44,7.36,93,93,7.44
2,3,46,46,8.76,139,139,7.88
3,4,46,46,8.78,185,185,8.1
4,5,45,45,7.53,230,230,7.99
5,6,40,40,7.92,270,270,7.98
6,7,45,45,8.27,315,315,8.02
7,8,38,38,7.32,353,353,7.95
