,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.02,49,49,7.02
1,2,44,44,7.2,93,93,7.11
2,3,46,46,7.83,139,139,7.35
3,4,46,46,7.28,185,185,7.33
4,5,45,45,6.87,230,230,7.24
5,6,40,40,6.92,270,270,7.19
6,7,45,45,6.18,315,315,7.05
7,8,40,40,6.45,355,355,6.98
