,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.2,49,49,7.2
1,2,44,44,7.52,93,93,7.35
2,3,46,46,7.09,139,139,7.27
3,4,46,46,7.28,185,185,7.27
4,5,39,39,6.69,224,224,7.17
5,6,40,40,6.88,264,264,7.12
6,7,45,45,7.78,309,309,7.22
7,8,38,38,6.11,347,347,7.1
