,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.8,49,49,7.8
1,2,44,44,7.75,93,93,7.77
2,3,47,47,8.91,140,140,8.16
3,4,49,49,8.45,189,189,8.23
4,5,46,46,9.04,235,235,8.39
5,6,46,46,8.65,281,281,8.43
6,7,40,40,9.2,321,321,8.53
7,8,40,40,8.85,361,361,8.57
