,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.9,49,49,7.9
1,2,44,44,7.3,93,93,7.61
2,3,46,46,8.0,139,139,7.74
3,4,46,46,8.24,185,185,7.86
4,5,45,45,7.87,230,230,7.87
5,6,40,40,8.12,270,270,7.9
6,7,45,45,9.33,315,315,8.11
7,8,38,38,8.21,353,353,8.12
