,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,40,40,8.6,40,40,8.6
1,2,44,44,8.73,84,84,8.67
2,3,50,50,9.8,134,134,9.09
3,4,45,45,10.0,179,179,9.32
