Roll,semester,Year,sub_code,total_credits,credit_obtained,sub_type
0901CS10,1,2009,CH101,8,DD,CORE
0901CS10,1,2009,CH110,3,BB,CORE
0901CS10,1,2009,EE101,8,CC,CORE
0901CS10,1,2009,HS101,6,CD,CORE
0901CS10,1,2009,MA101,8,CD,CORE
0901CS10,1,2009,ME110,3,BC,CORE
0901CS10,1,2009,ME111,7,CC,CORE
0901CS10,1,2009,PH101,6,CC,CORE
0901CS10,2,2009,CH102,6,CD,CORE
0901CS10,2,2009,CS101,6,BC,CORE
0901CS10,2,2009,CS110,3,CD,CORE
0901CS10,2,2009,EE102,4,BC,CORE
0901CS10,2,2009,MA102,8,CD,CORE
0901CS10,2,2009,ME101,8,CC,CORE
0901CS10,2,2009,PH102,6,CC,CORE
0901CS10,2,2009,PH110,3,CC,CORE
0901CS10,3,2010,CS201,9,CC,CORE
0901CS10,3,2010,CS203,6,BB,CORE
0901CS10,3,2010,CS221,6,CD,CORE
0901CS10,3,2010,EE220,8,CC,CORE
0901CS10,3,2010,HS201,6,CD,HS ELECTIVE
0901CS10,3,2010,MA201,8,DD,CORE
0901CS10,4,2010,CS204,6,F,CORE
0901CS10,4,2010,CS222,6,DD,CORE
0901CS10,4,2010,CS223,3,F,CORE
0901CS10,4,2010,CS241,7,F,CORE
0901CS10,4,2010,CS242,5,F,CORE
0901CS10,4,2010,HS202,6,DD,HS Elective
0901CS10,4,2010,MA225,8,DD,CORE
0901CS10,4,2010,MA251,6,DD,Elective-Sc.
0901CS10,5,2011,CS301,6,F,CORE
0901CS10,5,2011,CS331,8,F,CORE
0901CS10,5,2011,CS344,6,F,CORE
0901CS10,5,2011,CS345,5,F,CORE
