,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,9.14,49,49,9.14
1,2,44,44,8.41,93,93,8.8
2,3,46,46,8.85,139,139,8.81
3,4,46,46,7.5,185,185,8.49
4,5,39,39,8.69,224,224,8.52
5,6,40,40,8.25,264,264,8.48
6,7,45,45,8.47,309,309,8.48
7,8,40,40,9.1,349,349,8.55
