,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.51,49,49,6.51
1,2,44,44,6.45,93,93,6.48
2,3,46,46,6.76,139,139,6.58
3,4,46,46,6.96,185,185,6.67
4,5,39,39,6.08,224,224,6.57
5,6,40,40,6.1,264,264,6.5
6,7,45,45,8.11,309,309,6.73
7,8,38,38,7.74,347,347,6.84
