,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,9.27,49,49,9.27
1,2,44,44,8.48,93,93,8.89
2,3,43,43,7.98,136,136,8.6
3,4,47,47,7.49,183,183,8.32
4,5,42,42,6.02,225,225,7.89
5,6,40,40,7.0,265,265,7.75
6,7,41,41,7.41,306,306,7.71
7,8,40,40,7.95,346,346,7.74
