,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.94,49,49,6.94
1,2,44,44,6.11,93,93,6.55
2,3,46,46,6.13,139,139,6.41
3,4,46,46,6.54,185,185,6.44
4,5,45,45,6.53,230,230,6.46
5,6,40,40,6.48,270,270,6.46
6,7,45,45,7.24,315,315,6.57
7,8,38,38,7.0,353,353,6.62
