,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.51,49,49,6.51
1,2,44,44,6.68,93,93,6.59
2,3,47,47,7.49,140,140,6.89
3,4,49,49,6.8,189,189,6.87
4,5,46,46,6.7,235,235,6.83
5,6,46,46,8.0,281,281,7.02
6,7,40,40,7.45,321,321,7.08
7,8,40,40,6.9,361,361,7.06
