,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.18,49,49,7.18
1,2,44,44,6.59,93,93,6.9
2,3,46,46,6.46,139,139,6.76
3,4,46,46,6.37,185,185,6.66
4,5,39,39,6.38,224,224,6.61
5,6,40,40,5.28,264,264,6.41
6,7,45,45,7.24,309,309,6.53
7,8,38,38,8.21,347,347,6.71
