,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.98,49,49,7.98
1,2,44,44,7.66,93,93,7.83
2,3,43,43,8.28,136,136,7.97
3,4,47,47,8.15,183,183,8.02
4,5,42,42,9.0,225,225,8.2
5,6,40,40,8.07,265,265,8.18
6,7,41,41,8.59,306,306,8.24
7,8,40,40,9.15,346,346,8.34
