,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.39,49,49,7.39
1,2,44,44,7.25,93,93,7.32
2,3,46,46,7.61,139,139,7.42
3,4,46,46,8.52,185,185,7.69
4,5,39,39,8.0,224,224,7.75
5,6,40,40,7.12,264,264,7.65
6,7,45,45,8.73,309,309,7.81
7,8,38,38,8.32,347,347,7.86
