,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,9.2,49,49,9.2
1,2,44,44,9.66,93,93,9.42
2,3,43,43,9.53,136,136,9.46
3,4,47,47,9.47,183,183,9.46
4,5,42,42,10.0,225,225,9.56
5,6,40,40,9.78,265,265,9.59
6,7,41,41,10.0,306,306,9.65
7,8,40,40,9.85,346,346,9.67
