,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.31,49,49,7.31
1,2,44,44,7.59,93,93,7.44
2,3,46,46,9.26,139,139,8.04
3,4,46,46,9.57,185,185,8.42
4,5,39,39,8.85,224,224,8.5
5,6,40,40,9.02,264,264,8.58
6,7,45,45,8.44,309,309,8.56
7,8,40,40,8.7,349,349,8.57
