,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,5.39,49,49,5.39
1,2,44,44,5.66,93,93,5.52
2,3,43,43,4.95,136,136,5.34
3,4,47,47,5.79,183,183,5.45
4,5,42,42,6.93,225,225,5.73
5,6,40,40,6.6,265,265,5.86
6,7,41,41,7.22,306,306,6.04
7,8,40,40,7.35,346,346,6.19
