,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.9,49,49,6.9
1,2,44,44,6.89,93,93,6.89
2,3,43,43,8.35,136,136,7.35
3,4,47,47,7.26,183,183,7.33
4,5,42,42,8.12,225,225,7.48
5,6,40,40,8.15,265,265,7.58
6,7,41,41,8.73,306,306,7.73
7,8,40,40,8.65,346,346,7.84
