,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.92,49,49,8.92
1,2,44,44,8.59,93,93,8.76
2,3,43,43,9.86,136,136,9.11
3,4,47,47,9.21,183,183,9.14
4,5,42,42,9.86,225,225,9.27
5,6,40,40,9.78,265,265,9.35
6,7,41,41,9.59,306,306,9.38
7,8,40,40,9.55,346,346,9.4
