,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.59,49,49,7.59
1,2,44,44,8.14,93,93,7.85
2,3,43,43,8.84,136,136,8.16
3,4,47,47,7.83,183,183,8.08
4,5,42,42,7.95,225,225,8.05
5,6,40,40,8.02,265,265,8.05
6,7,41,41,8.22,306,306,8.07
7,8,40,40,8.0,346,346,8.06
