,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.84,49,49,7.84
1,2,44,44,7.39,93,93,7.62
2,3,43,43,6.86,136,136,7.38
3,4,47,47,7.23,183,183,7.34
4,5,42,42,8.5,225,225,7.56
5,6,40,40,8.22,265,265,7.66
6,7,41,41,8.07,306,306,7.72
7,8,40,40,7.95,346,346,7.74
