,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.55,49,49,7.55
1,2,44,44,7.14,93,93,7.35
2,3,47,47,8.79,140,140,7.84
3,4,49,49,8.53,189,189,8.02
4,5,46,46,8.43,235,235,8.1
5,6,46,46,8.48,281,281,8.16
6,7,40,40,9.85,321,321,8.37
7,8,40,40,8.95,361,361,8.43
