,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.65,49,49,7.65
1,2,44,44,7.27,93,93,7.47
2,3,46,46,7.67,139,139,7.54
3,4,46,46,6.85,185,185,7.37
4,5,45,45,6.73,230,230,7.24
5,6,40,40,6.3,270,270,7.1
6,7,45,45,7.58,315,315,7.17
7,8,38,38,8.0,353,353,7.26
