,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,9.57,49,49,9.57
1,2,44,44,8.23,93,93,8.94
2,3,46,46,9.39,139,139,9.09
3,4,46,46,9.57,185,185,9.21
4,5,39,39,8.46,224,224,9.08
5,6,40,40,8.75,264,264,9.03
6,7,45,45,8.6,309,309,8.96
7,8,38,38,8.68,347,347,8.93
