,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,4.65,49,49,4.65
1,2,44,44,6.0,93,93,5.29
2,3,43,43,5.53,136,136,5.37
3,4,47,47,5.85,183,183,5.49
4,5,42,42,5.71,225,225,5.53
5,6,40,40,6.9,265,265,5.74
6,7,41,41,6.76,306,306,5.88
7,8,40,40,7.25,346,346,6.03
