,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.61,49,49,7.61
1,2,44,44,8.5,93,93,8.03
2,3,46,46,9.24,139,139,8.43
3,4,46,46,8.74,185,185,8.51
4,5,45,45,8.8,230,230,8.57
5,6,40,40,8.1,270,270,8.5
6,7,45,45,7.96,315,315,8.42
7,8,38,38,8.26,353,353,8.4
