,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.82,49,49,6.82
1,2,44,44,6.07,93,93,6.46
2,3,46,46,6.67,139,139,6.53
3,4,46,46,7.24,185,185,6.71
4,5,39,39,7.23,224,224,6.8
5,6,40,40,7.5,264,264,6.91
6,7,45,45,7.62,309,309,7.01
7,8,38,38,8.05,347,347,7.12
