,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.67,49,49,8.67
1,2,44,44,9.02,93,93,8.84
2,3,47,47,9.32,140,140,9.0
3,4,49,49,8.96,189,189,8.99
4,5,52,52,9.42,241,241,9.08
5,6,46,46,9.09,287,287,9.08
6,7,40,40,9.0,327,327,9.07
7,8,40,40,9.55,367,367,9.13
