,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.94,49,49,7.94
1,2,44,44,7.2,93,93,7.59
2,3,43,43,7.47,136,136,7.55
3,4,47,47,7.68,183,183,7.58
4,5,42,42,8.24,225,225,7.71
5,6,40,40,8.43,265,265,7.82
6,7,41,41,9.12,306,306,7.99
7,8,40,40,9.25,346,346,8.14
