,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.61,49,49,7.61
1,2,44,44,8.05,93,93,7.82
2,3,46,46,7.52,139,139,7.72
3,4,46,46,7.59,185,185,7.69
4,5,45,45,6.67,230,230,7.49
5,6,40,40,7.22,270,270,7.45
6,7,45,45,7.91,315,315,7.51
7,8,38,38,6.68,353,353,7.42
