,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,9.12,49,49,9.12
1,2,44,44,9.18,93,93,9.15
2,3,46,46,9.67,139,139,9.32
3,4,46,46,9.2,185,185,9.29
4,5,39,39,9.85,224,224,9.39
5,6,40,40,9.48,264,264,9.4
6,7,45,45,9.44,309,309,9.41
7,8,40,40,9.3,349,349,9.4
