,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.02,49,49,8.02
1,2,44,44,7.27,93,93,7.67
2,3,47,47,8.23,140,140,7.86
3,4,49,49,8.65,189,189,8.06
4,5,52,52,8.27,241,241,8.11
5,6,46,46,7.91,287,287,8.08
6,7,40,40,8.9,327,327,8.18
7,8,40,40,9.0,367,367,8.27
