,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.12,49,49,7.12
1,2,44,44,6.36,93,93,6.76
2,3,46,46,6.52,139,139,6.68
3,4,46,46,6.74,185,185,6.7
4,5,39,39,6.31,224,224,6.63
5,6,40,40,6.4,264,264,6.59
6,7,45,45,6.64,309,309,6.6
7,8,38,38,7.37,347,347,6.69
