,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,9.31,49,49,9.31
1,2,44,44,8.86,93,93,9.1
2,3,46,46,9.63,139,139,9.27
3,4,46,46,9.37,185,185,9.3
4,5,39,39,8.62,224,224,9.18
5,6,40,40,9.25,264,264,9.19
6,7,45,45,8.93,309,309,9.15
7,8,38,38,8.68,347,347,9.1
