,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.2,49,49,8.2
1,2,44,44,8.16,93,93,8.18
2,3,43,43,8.65,136,136,8.33
3,4,47,47,8.51,183,183,8.38
4,5,48,48,9.75,231,231,8.66
5,6,40,40,9.05,271,271,8.72
6,7,41,41,9.71,312,312,8.85
7,8,40,40,9.55,352,352,8.93
