,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.06,49,49,7.06
1,2,44,44,6.7,93,93,6.89
2,3,47,47,7.19,140,140,6.99
3,4,49,49,7.71,189,189,7.18
4,5,46,46,7.87,235,235,7.31
5,6,46,46,7.22,281,281,7.3
6,7,40,40,8.1,321,321,7.4
7,8,40,40,8.25,361,361,7.49
