Roll,semester,Year,sub_code,total_credits,credit_obtained,sub_type
1001ME13,1,2010,CH101,8,CD,CORE
1001ME13,1,2010,CH110,3,AB,CORE
1001ME13,1,2010,EE101,8,CD,CORE
1001ME13,1,2010,HS101,6,CC,CORE
1001ME13,1,2010,MA101,8,DD,CORE
1001ME13,1,2010,ME110,3,BB,CORE
1001ME13,1,2010,ME111,7,CC,CORE
1001ME13,1,2010,PH101,6,DD,CORE
1001ME13,2,2010,CH102,6,BC,CORE
1001ME13,2,2010,CS101,6,CC,CORE
1001ME13,2,2010,CS110,3,CD,CORE
1001ME13,2,2010,EE102,4,AA,CORE
1001ME13,2,2010,MA102,8,DD,CORE
1001ME13,2,2010,ME101,8,CD,CORE
1001ME13,2,2010,PH102,6,CD,CORE
1001ME13,2,2010,PH110,3,BB,CORE
1001ME13,3,2011,CS201,9,CD,CORE
1001ME13,3,2011,HS201,6,CC,HS ELECTIVE
1001ME13,3,2011,MA201,8,CD,CORE
1001ME13,3,2011,ME201,6,CD,CORE
1001ME13,3,2011,ME204,6,BC,CORE
1001ME13,3,2011,ME205,8,CC,CORE
1001ME13,3,2011,ME211,4,AB,CORE
1001ME13,4,2011,EE280,6,DD,CORE
1001ME13,4,2011,EE281,3,AB,CORE
1001ME13,4,2011,HS202,6,CC,HSS Elective
1001ME13,4,2011,ME202,6,DD,CORE
1001ME13,4,2011,ME203,6,CC,CORE
1001ME13,4,2011,ME206,6,CD,CORE
1001ME13,4,2011,ME210,6,AB,CORE
1001ME13,4,2011,ME212,4,AB,CORE
1001ME13,4,2011,PH203,6,BB,Science Elective
1001ME13,5,2012,ME301,8,DD,CORE
1001ME13,5,2012,ME302,6,CC,CORE
1001ME13,5,2012,ME303,8,DD,CORE
1001ME13,5,2012,ME304,6,BC,CORE
1001ME13,5,2012,ME305,8,DD,CORE
1001ME13,5,2012,ME310,4,AB,CORE
1001ME13,5,2012,ME321,6,CC,CORE
1001ME13,6,2012,HS331,6,CC,HS Elective
1001ME13,6,2012,ME306,8,CD,CORE
1001ME13,6,2012,ME307,8,CC,CORE
1001ME13,6,2012,ME308,6,BC,CORE
1001ME13,6,2012,ME309,8,CC,CORE
1001ME13,6,2012,ME311,4,BB,CORE
1001ME13,6,2012,ME322,6,DD,CORE
1001ME13,7,2013,ME400,2,AB,CORE
1001ME13,7,2013,ME401,8,BC,CORE
1001ME13,7,2013,ME411,4,BB,CORE
1001ME13,7,2013,ME445,6,CD,Departmental Elective - II
1001ME13,7,2013,ME498,8,AA,CORE
1001ME13,7,2013,ME501,6,BC,Departmental Elective - I
1001ME13,7,2013,ME581,6,BC,CORE
1001ME13,8,2014,HS441,6,CD,HS Elective
1001ME13,8,2014,ME446,6,BC,Departmental Elective - III
1001ME13,8,2014,ME447,6,AB,Departmental Elective - IV
1001ME13,8,2014,ME499,16,AA,CORE
1001ME13,8,2014,ME512,6,AB,Open Elective - II
