Roll,semester,Year,sub_code,total_credits,credit_obtained,sub_type
1311MT06,1,2013,EE501,6,AB,Elective II
1311MT06,1,2013,ME501,6,AA,Elective I
1311MT06,1,2013,ME581,6,AB,Elective III
1311MT06,1,2013,SE501,6,AA,CORE
1311MT06,1,2013,SE503,6,AB,CORE
1311MT06,1,2013,SE505,6,AA,CORE
1311MT06,1,2013,SE507,4,AA,CORE
1311MT06,2,2014,EE508,6,AA,Elective VI
1311MT06,2,2014,HS514,4,AB,CORE
1311MT06,2,2014,ME512,6,AB,Elective IV
1311MT06,2,2014,ME542,6,AB,Elective V
1311MT06,2,2014,SE502,6,AA,CORE
1311MT06,2,2014,SE504,6,AB,CORE
1311MT06,2,2014,SE506,6,AA,CORE
1311MT06,2,2014,SE508,4,AB,CORE
1311MT06,3,2014,SE600,10,AB,CORE
1311MT06,3,2014,SE601,40,AB,CORE
1311MT06,4,2015,SE602,45,AB,CORE
