,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.98,49,49,6.98
1,2,44,44,6.45,93,93,6.73
2,3,46,46,6.93,139,139,6.8
3,4,46,46,7.63,185,185,7.01
4,5,39,39,7.77,224,224,7.14
5,6,40,40,8.0,264,264,7.27
6,7,45,45,7.64,309,309,7.32
7,8,40,40,7.7,349,349,7.37
