,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.06,49,49,8.06
1,2,44,44,7.3,93,93,7.7
2,3,47,47,8.0,140,140,7.8
3,4,49,49,7.65,189,189,7.76
4,5,52,52,8.96,241,241,8.02
5,6,46,46,8.3,287,287,8.07
6,7,40,40,8.0,327,327,8.06
7,8,40,40,8.65,367,367,8.12
