Roll,semester,Year,sub_code,total_credits,credit_obtained,sub_type
1301CE08,1,2013,CH101,8,F,CORE
1301CE08,1,2013,CH110,3,F,CORE
1301CE08,1,2013,EE101,8,F,CORE
1301CE08,1,2013,HS101,6,F,CORE
1301CE08,1,2013,MA101,8,F,CORE
1301CE08,1,2013,ME110,3,F,CORE
1301CE08,1,2013,ME111,7,F,CORE
1301CE08,1,2013,PH101,6,F,CORE
