,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.57,49,49,7.57
1,2,44,44,7.18,93,93,7.39
2,3,46,46,8.26,139,139,7.68
3,4,46,46,8.67,185,185,7.92
4,5,39,39,7.77,224,224,7.9
5,6,40,40,7.4,264,264,7.82
6,7,45,45,8.0,309,309,7.85
7,8,38,38,8.37,347,347,7.9
