,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.47,49,49,8.47
1,2,44,44,8.8,93,93,8.62
2,3,47,47,8.81,140,140,8.69
3,4,49,49,8.96,189,189,8.76
4,5,52,52,9.0,241,241,8.81
5,6,46,46,8.65,287,287,8.78
6,7,40,40,8.95,327,327,8.8
7,8,40,40,9.3,367,367,8.86
