,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.73,49,49,7.73
1,2,44,44,7.3,93,93,7.53
2,3,46,46,8.37,139,139,7.81
3,4,46,46,7.52,185,185,7.74
4,5,45,45,9.27,230,230,8.03
5,6,40,40,8.0,270,270,8.03
6,7,45,45,8.71,315,315,8.13
7,8,40,40,7.2,355,355,8.02
