,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,4.73,49,49,4.73
1,2,44,44,4.57,93,93,4.66
2,3,47,47,5.6,140,140,4.97
3,4,49,49,5.53,189,189,5.12
4,5,52,52,2.88,241,241,4.63
5,6,46,46,0.0,287,287,3.89
